"Monitoring Location ID","Activity Media Name","Activity Media Subdivision Name","Activity ID","Activity Start Date","Activity Start Time","Activity End Date","Activity End Time","Activity Latitude","Activity Longitude","Activity Source Map Scale","Activity Type","Activity Depth/Height Measure","Activity Depth/Height Unit","Activity Top Depth/Height Measure","Activity Top Depth/Height Unit","Activity Bottom Depth/Height Measure","Activity Bottom Depth/Height Unit","Activity Relative Depth Name","Activity Comment","Characteristic Name","Result Analytical Method ID","Result Analytical Method Context","Method Speciation","Result Value","Result Unit","Result Qualifier","Result Weight Basis","Statistical Base Code","Result Sample Fraction","Result Value Type","Result Comment","Sample Collection Method ID","Equipment ID","Result Detection Condition","Result Detection Limit Type 1","Result Detection Limit Value 1","Result Detection Limit Unit 1","Result Detection Limit Type 2","Result Detection Limit Value 2","Result Detection Limit Unit 2","Laboratory Accreditation Indicator","Laboratory Name","Laboratory Sample ID","Analysis Start Date","Analysis Start Time","Biological Intent","Subject Taxonomic Name","Thermal Preservative","Sample Container Type","Sample Container Color","Chemical Preservative"
"10000002","Water","Surface Water","10000002-2025-04-30-Zn",2025-04-30,10:26:00.000000,"","",60.54368,-151.22294,"","Field Msr/Obs",15,"cm","","","","","","1251731","Zinc","200.8","USEPA","",6.38,"ug/L","J","Sampled",NA,"Dissolved","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",10,"ug/L","Method Detection Level",7.5,"ug/L","","SGS","1251731026",2025-05-02,19:31:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000002","Water","Surface Water","10000002-2025-04-30-Zn-NA",2025-04-30,10:23:00.000000,"","",60.54368,-151.22294,"","Field Msr/Obs",15,"cm","","","","","","1251731","Zinc","200.8","USEPA","",9.2,"ug/L","J","Sampled",NA,"Dissolved","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",10,"ug/L","Method Detection Level",7.5,"ug/L","","SGS","1251731038",2025-05-08,11:05:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000015","Water","Surface Water","10000015-2025-04-30-As",2025-04-30,09:50:00.000000,"","",60.548029,-151.14324,"","Field Msr/Obs",15,"cm","","","","","","1251731","Arsenic","200.8","USEPA","",2.93,"ug/L","J","Sampled",NA,"Dissolved","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",5,"ug/L","Method Detection Level",3.75,"ug/L","","SGS","1251731027",2025-05-02,19:34:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000015","Water","Surface Water","10000015-2025-04-30-Zn",2025-04-30,09:50:00.000000,"","",60.548029,-151.14324,"","Field Msr/Obs",15,"cm","","","","","","1251731","Zinc","200.8","USEPA","",9.99,"ug/L","J","Sampled",NA,"Dissolved","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",10,"ug/L","Method Detection Level",7.5,"ug/L","","SGS","1251731027",2025-05-02,19:34:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000018","Water","Surface Water","10000018-2025-04-30-Total P-DUP",2025-04-30,10:47:00.000000,"","",60.502005,-151.106973,"","Quality Control Field Replicate Msr/Obs",15,"cm","","","","","","1251731","Total Phosphorus","4500-P-E","APHA","",0.0127,"mg/L","J","Sampled",NA,"Total","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",0.04,"mg/L","Method Detection Level",0.03,"mg/L","","SGS","1251731006",2025-05-07,09:37:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000008","Water","Surface Water","10000008-2025-04-30-Total P",2025-04-30,09:48:00.000000,"","",60.550888,-151.268417,"","Field Msr/Obs",15,"cm","","","","","","1251731","Total Phosphorus","4500-P-E","APHA","",0.0268,"mg/L","J","Sampled",NA,"Total","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",0.04,"mg/L","Method Detection Level",0.03,"mg/L","","SGS","1251731001",2025-05-07,09:31:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000002","Water","Surface Water","10000002-2025-04-30-Total P",2025-04-30,10:23:00.000000,"","",60.54368,-151.22294,"","Field Msr/Obs",15,"cm","","","","","","1251731","Total Phosphorus","4500-P-E","APHA","",0.473,"mg/L","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.15,"mg/L","","SGS","1251731002",2025-05-13,10:54:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000015","Water","Surface Water","10000015-2025-04-30-Total P",2025-04-30,09:50:00.000000,"","",60.548029,-151.14324,"","Field Msr/Obs",15,"cm","","","","","","1251731","Total Phosphorus","4500-P-E","APHA","",0.0886,"mg/L","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.04,"mg/L","Method Detection Level",0.03,"mg/L","","SGS","1251731003",2025-05-07,09:34:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000018","Water","Surface Water","10000018-2025-04-30-Zn",2025-04-30,10:47:00.000000,"","",60.502005,-151.106973,"","Field Msr/Obs",15,"cm","","","","","","1251731","Zinc","200.8","USEPA","",13.1,"ug/L","=","Sampled",NA,"Dissolved","Actual","","","Water Bottle",NA,"Limit of Quantitation",10,"ug/L","Method Detection Level",7.5,"ug/L","","SGS","1251731029",2025-05-02,19:40:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000018","Water","Surface Water","10000018-2025-04-30-Zn-DUP",2025-04-30,10:47:00.000000,"","",60.502005,-151.106973,"","Quality Control Field Replicate Msr/Obs",15,"cm","","","","","","1251731","Zinc","200.8","USEPA","",11.9,"ug/L","=","Sampled",NA,"Dissolved","Actual","","","Water Bottle",NA,"Limit of Quantitation",10,"ug/L","Method Detection Level",7.5,"ug/L","","SGS","1251731030",2025-05-02,19:43:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000020","Water","Surface Water","10000020-2025-04-30-Zn-NA",2025-04-30,09:58:00.000000,"","",60.48175453,-151.1306816,"","Field Msr/Obs",15,"cm","","","","","","1251731","Zinc","200.8","USEPA","",6.74,"ug/L","J","Sampled",NA,"Dissolved","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",10,"ug/L","Method Detection Level",7.5,"ug/L","","SGS","1251731039",2025-05-08,11:08:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000022","Water","Surface Water","10000022-2025-04-30-Total P",2025-04-30,10:30:00.000000,"","",60.483364,-151.057656,"","Field Msr/Obs",15,"cm","","","","","","1251731","Total Phosphorus","4500-P-E","APHA","",0.0702,"mg/L","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.04,"mg/L","Method Detection Level",0.03,"mg/L","","SGS","1251731009",2025-05-07,09:42:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000022","Water","Surface Water","10000022-2025-04-30-As",2025-04-30,10:30:00.000000,"","",60.483364,-151.057656,"","Field Msr/Obs",15,"cm","","","","","","1251731","Arsenic","200.8","USEPA","",5.24,"ug/L","=","Sampled",NA,"Dissolved","Actual","","","Water Bottle",NA,"Limit of Quantitation",5,"ug/L","Method Detection Level",3.75,"ug/L","","SGS","1251731033",2025-05-02,20:01:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000022","Water","Surface Water","10000022-2025-04-30-Zn-DUP",2025-04-30,10:42:00.000000,"","",60.483364,-151.057656,"","Quality Control Field Replicate Msr/Obs",15,"cm","","","","","","1251731","Zinc","200.8","USEPA","",10.3,"ug/L","=","Sampled",NA,"Dissolved","Actual","","","Water Bottle",NA,"Limit of Quantitation",10,"ug/L","Method Detection Level",7.5,"ug/L","","SGS","1251731034",2025-05-02,20:04:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000023","Water","Surface Water","10000023-2025-04-30-Zn",2025-04-30,09:06:00.000000,"","",60.480338,-151.030847,"","Field Msr/Obs",15,"cm","","","","","","1251731","Zinc","200.8","USEPA","",6.33,"ug/L","J","Sampled",NA,"Dissolved","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",10,"ug/L","Method Detection Level",7.5,"ug/L","","SGS","1251731035",2025-05-08,10:56:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000024","Water","Surface Water","10000024-2025-04-30-Zn",2025-04-30,10:26:00.000000,"","",60.489963,-150.860982,"","Field Msr/Obs",15,"cm","","","","","","1251731","Zinc","200.8","USEPA","",5.2,"ug/L","J","Sampled",NA,"Dissolved","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",10,"ug/L","Method Detection Level",7.5,"ug/L","","SGS","1251731036",2025-05-08,10:59:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000025","Water","Surface Water","10000025-2025-04-30-As",2025-04-30,10:26:00.000000,"","",60.498284,-150.863121,"","Field Msr/Obs",15,"cm","","","","","","1251731","Arsenic","200.8","USEPA","",1.54,"ug/L","J","Sampled",NA,"Dissolved","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",5,"ug/L","Method Detection Level",3.75,"ug/L","","SGS","1251731037",2025-05-08,11:02:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000025","Water","Surface Water","10000025-2025-04-30-Zn",2025-04-30,10:26:00.000000,"","",60.498284,-150.863121,"","Field Msr/Obs",15,"cm","","","","","","1251731","Zinc","200.8","USEPA","",7.33,"ug/L","J","Sampled",NA,"Dissolved","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",10,"ug/L","Method Detection Level",7.5,"ug/L","","SGS","1251731037",2025-05-08,11:02:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000021","Water","Surface Water","10000021-2025-04-30-Zn",2025-04-30,09:32:00.000000,"","",60.476634,-151.082099,"","Field Msr/Obs",15,"cm","","","","","","1251731","Zinc","200.8","USEPA","",6.62,"ug/L","J","Sampled",NA,"Dissolved","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",10,"ug/L","Method Detection Level",7.5,"ug/L","","SGS","1251731032",2025-05-02,19:58:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000022","Water","Surface Water","10000022-2025-04-30-Zn",2025-04-30,10:30:00.000000,"","",60.483364,-151.057656,"","Field Msr/Obs",15,"cm","","","","","","1251731","Zinc","200.8","USEPA","",9.71,"ug/L","J","Sampled",NA,"Dissolved","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",10,"ug/L","Method Detection Level",7.5,"ug/L","","SGS","1251731033",2025-05-02,20:01:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000022","Water","Surface Water","10000022-2025-04-30-As-DUP",2025-04-30,10:42:00.000000,"","",60.483364,-151.057656,"","Quality Control Field Replicate Msr/Obs",15,"cm","","","","","","1251731","Arsenic","200.8","USEPA","",5.51,"ug/L","=","Sampled",NA,"Dissolved","Actual","","","Water Bottle",NA,"Limit of Quantitation",5,"ug/L","Method Detection Level",3.75,"ug/L","","SGS","1251731034",2025-05-02,20:04:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000024","Water","Surface Water","10000024-2025-04-30-Total P",2025-04-30,10:26:00.000000,"","",60.489963,-150.860982,"","Field Msr/Obs",15,"cm","","","","","","1251731","Total Phosphorus","4500-P-E","APHA","",0.0438,"mg/L","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.04,"mg/L","Method Detection Level",0.03,"mg/L","","SGS","1251731012",2025-05-07,09:45:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000024","Water","Surface Water","10000024-2025-04-30-As",2025-04-30,10:26:00.000000,"","",60.489963,-150.860982,"","Field Msr/Obs",15,"cm","","","","","","1251731","Arsenic","200.8","USEPA","",1.78,"ug/L","J","Sampled",NA,"Dissolved","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",5,"ug/L","Method Detection Level",3.75,"ug/L","","SGS","1251731036",2025-05-08,10:59:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000025","Water","Surface Water","10000025-2025-04-30-Total P",2025-04-30,10:26:00.000000,"","",60.498284,-150.863121,"","Field Msr/Obs",15,"cm","","","","","","1251731","Total Phosphorus","4500-P-E","APHA","",0.0151,"mg/L","J","Sampled",NA,"Total","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",0.04,"mg/L","Method Detection Level",0.03,"mg/L","","SGS","1251731013",2025-05-07,09:46:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000026","Water","Surface Water","10000026-2025-04-30-Total P",2025-04-30,11:05:00.000000,"","",60.53687,-150.754724,"","Field Msr/Obs",15,"cm","","","","","","1251731","Total Phosphorus","4500-P-E","APHA","",0.0377,"mg/L","J","Sampled",NA,"Total","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",0.04,"mg/L","Method Detection Level",0.03,"mg/L","","SGS","1251731014",2025-05-07,09:50:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000017","Water","Surface Water","10000017-2025-04-30-Zn",2025-04-30,10:15:00.000000,"","",60.533743,-151.099258,"","Field Msr/Obs",15,"cm","","","","","","1251731","Zinc","200.8","USEPA","",18.6,"ug/L","=","Sampled",NA,"Dissolved","Actual","","","Water Bottle",NA,"Limit of Quantitation",10,"ug/L","Method Detection Level",7.5,"ug/L","","SGS","1251731028",2025-05-02,19:37:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000020","Water","Surface Water","10000020-2025-04-30-Zn",2025-04-30,09:58:00.000000,"","",60.48175453,-151.1306816,"","Field Msr/Obs",15,"cm","","","","","","1251731","Zinc","200.8","USEPA","",3.84,"ug/L","J","Sampled",NA,"Unfiltered","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",10,"ug/L","Method Detection Level",7.5,"ug/L","","SGS","1251731007",2025-05-02,15:36:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000020","Water","Surface Water","10000020-2025-04-30-Total Nitrate/Nitrite-N",2025-04-30,09:58:00.000000,"","",60.48175453,-151.1306816,"","Field Msr/Obs",15,"cm","","","","","","1251731","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",0.1,"mg/L","J","Sampled",NA,"Total","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.15,"mg/L","","SGS","1251731007",2025-05-14,14:51:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000020","Water","Surface Water","10000020-2025-04-30-Ca",2025-04-30,09:58:00.000000,"","",60.48175453,-151.1306816,"","Field Msr/Obs",15,"cm","","","","","","1251731","Calcium","200.8","USEPA","",10700,"ug/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",500,"ug/L","Method Detection Level",375,"ug/L","","SGS","1251731007",2025-05-02,15:36:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000020","Water","Surface Water","10000020-2025-04-30-Fe",2025-04-30,09:58:00.000000,"","",60.48175453,-151.1306816,"","Field Msr/Obs",15,"cm","","","","","","1251731","Iron","200.8","USEPA","",1470,"ug/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",250,"ug/L","Method Detection Level",188,"ug/L","","SGS","1251731007",2025-05-02,15:36:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000020","Water","Surface Water","10000020-2025-04-30-Mg",2025-04-30,09:58:00.000000,"","",60.48175453,-151.1306816,"","Field Msr/Obs",15,"cm","","","","","","1251731","Magnesium","200.8","USEPA","",2770,"ug/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",50,"ug/L","Method Detection Level",37.5,"ug/L","","SGS","1251731007",2025-05-02,15:36:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000022","Water","Surface Water","10000022-2025-04-30-Ca-DUP",2025-04-30,10:42:00.000000,"","",60.483364,-151.057656,"","Quality Control Field Replicate Msr/Obs",15,"cm","","","","","","1251731","Calcium","200.8","USEPA","",16400,"ug/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",500,"ug/L","Method Detection Level",375,"ug/L","","SGS","1251731010",2025-05-02,15:54:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000022","Water","Surface Water","10000022-2025-04-30-Fe-DUP",2025-04-30,10:42:00.000000,"","",60.483364,-151.057656,"","Quality Control Field Replicate Msr/Obs",15,"cm","","","","","","1251731","Iron","200.8","USEPA","",1090,"ug/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",250,"ug/L","Method Detection Level",188,"ug/L","","SGS","1251731010",2025-05-02,15:54:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000022","Water","Surface Water","10000022-2025-04-30-Mg-DUP",2025-04-30,10:42:00.000000,"","",60.483364,-151.057656,"","Quality Control Field Replicate Msr/Obs",15,"cm","","","","","","1251731","Magnesium","200.8","USEPA","",4080,"ug/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",50,"ug/L","Method Detection Level",37.5,"ug/L","","SGS","1251731010",2025-05-02,15:54:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000022","Water","Surface Water","10000022-2025-04-30-Zn-DUP",2025-04-30,10:42:00.000000,"","",60.483364,-151.057656,"","Quality Control Field Replicate Msr/Obs",15,"cm","","","","","","1251731","Zinc","200.8","USEPA","",6.24,"ug/L","J","Sampled",NA,"Unfiltered","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",10,"ug/L","Method Detection Level",7.5,"ug/L","","SGS","1251731010",2025-05-02,15:54:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000022","Water","Surface Water","10000022-2025-04-30-Total Nitrate/Nitrite-N-DUP",2025-04-30,10:42:00.000000,"","",60.483364,-151.057656,"","Quality Control Field Replicate Msr/Obs",15,"cm","","","","","","1251731","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",0.077,"mg/L","J","Sampled",NA,"Total","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.15,"mg/L","","SGS","1251731010",2025-05-14,14:56:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000008","Water","Surface Water","10000008-2025-04-30-Ca",2025-04-30,09:48:00.000000,"","",60.550888,-151.268417,"","Field Msr/Obs",15,"cm","","","","","","1251731","Calcium","200.8","USEPA","",9360,"ug/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",500,"ug/L","Method Detection Level",375,"ug/L","","SGS","1251731001",2025-05-02,15:18:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000008","Water","Surface Water","10000008-2025-04-30-Cu",2025-04-30,09:48:00.000000,"","",60.550888,-151.268417,"","Field Msr/Obs",15,"cm","","","","","","1251731","Copper","200.8","USEPA","",1.42,"ug/L","J","Sampled",NA,"Unfiltered","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",3,"ug/L","Method Detection Level",2.25,"ug/L","","SGS","1251731001",2025-05-02,15:18:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000002","Water","Surface Water","10000002-2025-04-30-Cu",2025-04-30,10:23:00.000000,"","",60.54368,-151.22294,"","Field Msr/Obs",15,"cm","","","","","","1251731","Copper","200.8","USEPA","",48.1,"ug/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",3,"ug/L","Method Detection Level",2.25,"ug/L","","SGS","1251731002",2025-05-02,15:21:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000015","Water","Surface Water","10000015-2025-04-30-Ca",2025-04-30,09:50:00.000000,"","",60.548029,-151.14324,"","Field Msr/Obs",15,"cm","","","","","","1251731","Calcium","200.8","USEPA","",12000,"ug/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",500,"ug/L","Method Detection Level",375,"ug/L","","SGS","1251731003",2025-05-02,15:24:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000018","Water","Surface Water","10000018-2025-04-30-Total Nitrate/Nitrite-N",2025-04-30,10:47:00.000000,"","",60.502005,-151.106973,"","Field Msr/Obs",15,"cm","","","","","","1251731","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",0.262,"mg/L","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.15,"mg/L","","SGS","1251731005",2025-05-14,14:39:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000018","Water","Surface Water","10000018-2025-04-30-Total Nitrate/Nitrite-N-DUP",2025-04-30,10:47:00.000000,"","",60.502005,-151.106973,"","Quality Control Field Replicate Msr/Obs",15,"cm","","","","","","1251731","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",0.222,"mg/L","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.15,"mg/L","","SGS","1251731006",2025-05-14,14:46:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000020","Water","Surface Water","10000020-2025-04-30-Zn-NA",2025-04-30,09:58:00.000000,"","",60.48175453,-151.1306816,"","Field Msr/Obs",15,"cm","","","","","","1251731","Zinc","200.8","USEPA","",5.43,"ug/L","J","Sampled",NA,"Unfiltered","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",10,"ug/L","Method Detection Level",7.5,"ug/L","","SGS","1251731024",2025-05-02,19:25:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000008","Water","Surface Water","10000008-2025-04-30-Fe",2025-04-30,09:48:00.000000,"","",60.550888,-151.268417,"","Field Msr/Obs",15,"cm","","","","","","1251731","Iron","200.8","USEPA","",4470,"ug/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",250,"ug/L","Method Detection Level",188,"ug/L","","SGS","1251731001",2025-05-02,15:18:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000008","Water","Surface Water","10000008-2025-04-30-Mg",2025-04-30,09:48:00.000000,"","",60.550888,-151.268417,"","Field Msr/Obs",15,"cm","","","","","","1251731","Magnesium","200.8","USEPA","",7230,"ug/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",50,"ug/L","Method Detection Level",37.5,"ug/L","","SGS","1251731001",2025-05-02,15:18:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000008","Water","Surface Water","10000008-2025-04-30-Zn",2025-04-30,09:48:00.000000,"","",60.550888,-151.268417,"","Field Msr/Obs",15,"cm","","","","","","1251731","Zinc","200.8","USEPA","",9,"ug/L","J","Sampled",NA,"Unfiltered","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",10,"ug/L","Method Detection Level",7.5,"ug/L","","SGS","1251731001",2025-05-02,15:18:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000008","Water","Surface Water","10000008-2025-04-30-Total Nitrate/Nitrite-N",2025-04-30,09:48:00.000000,"","",60.550888,-151.268417,"","Field Msr/Obs",15,"cm","","","","","","1251731","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",0.066,"mg/L","J","Sampled",NA,"Total","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.15,"mg/L","","SGS","1251731001",2025-05-14,14:27:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000002","Water","Surface Water","10000002-2025-04-30-Fe",2025-04-30,10:23:00.000000,"","",60.54368,-151.22294,"","Field Msr/Obs",15,"cm","","","","","","1251731","Iron","200.8","USEPA","",17800,"ug/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",250,"ug/L","Method Detection Level",188,"ug/L","","SGS","1251731002",2025-05-02,15:21:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000002","Water","Surface Water","10000002-2025-04-30-Zn",2025-04-30,10:23:00.000000,"","",60.54368,-151.22294,"","Field Msr/Obs",15,"cm","","","","","","1251731","Zinc","200.8","USEPA","",54.6,"ug/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",10,"ug/L","Method Detection Level",7.5,"ug/L","","SGS","1251731002",2025-05-02,15:21:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000002","Water","Surface Water","10000002-2025-04-30-Ca",2025-04-30,10:23:00.000000,"","",60.54368,-151.22294,"","Field Msr/Obs",15,"cm","","","","","","1251731","Calcium","200.8","USEPA","",158000,"ug/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",25000,"ug/L","Method Detection Level",18750,"ug/L","","SGS","1251731002",2025-05-02,16:42:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000002","Water","Surface Water","10000002-2025-04-30-Mg",2025-04-30,10:23:00.000000,"","",60.54368,-151.22294,"","Field Msr/Obs",15,"cm","","","","","","1251731","Magnesium","200.8","USEPA","",396000,"ug/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",2500,"ug/L","Method Detection Level",1875,"ug/L","","SGS","1251731002",2025-05-02,16:42:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000002","Water","Surface Water","10000002-2025-04-30-Total Nitrate/Nitrite-N",2025-04-30,10:23:00.000000,"","",60.54368,-151.22294,"","Field Msr/Obs",15,"cm","","","","","","1251731","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",0.21,"mg/L","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.15,"mg/L","","SGS","1251731002",2025-05-14,14:28:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000015","Water","Surface Water","10000015-2025-04-30-Cu",2025-04-30,09:50:00.000000,"","",60.548029,-151.14324,"","Field Msr/Obs",15,"cm","","","","","","1251731","Copper","200.8","USEPA","",2.66,"ug/L","J","Sampled",NA,"Unfiltered","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",3,"ug/L","Method Detection Level",2.25,"ug/L","","SGS","1251731003",2025-05-02,15:24:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000015","Water","Surface Water","10000015-2025-04-30-Fe",2025-04-30,09:50:00.000000,"","",60.548029,-151.14324,"","Field Msr/Obs",15,"cm","","","","","","1251731","Iron","200.8","USEPA","",3460,"ug/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",250,"ug/L","Method Detection Level",188,"ug/L","","SGS","1251731003",2025-05-02,15:24:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000015","Water","Surface Water","10000015-2025-04-30-Mg",2025-04-30,09:50:00.000000,"","",60.548029,-151.14324,"","Field Msr/Obs",15,"cm","","","","","","1251731","Magnesium","200.8","USEPA","",2990,"ug/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",50,"ug/L","Method Detection Level",37.5,"ug/L","","SGS","1251731003",2025-05-02,15:24:00,"","","Cold packs","Plastic Bottle","Opaque",NA
