"monitoring_location_id","activity_id","activity_start_date","activity_start_time","activity_type","characteristic_name","result_analytical_method_id","result_analytical_method_context","result_value","result_unit","result_qualifier","result_sample_fraction","method_speciation","result_detection_condition","result_detection_limit_type_1","result_detection_limit_value_1","result_detection_limit_unit_1","result_detection_limit_type_2","result_detection_limit_value_2","result_detection_limit_unit_2","laboratory_name","analysis_start_date","analysis_start_time","analysis_start_time_zone","sample_container_type","sample_container_color","chemical_preservative_used","sample_type","rec_time","rec_date","project_id","activity_media_name","activity_media_subdivision_name","activity_start_time_zone","activity_latitude","activity_longitude","activity_depth_height_measure","activity_depth_height_unit","activity_comment","activity_horizontal_collection_method","activity_horizontal_reference_datum","result_weight_basis","result_value_type","sample_collection_equipment_name","thermal_preservative_used","rec_datetime","activity_start_datetime","hold_time_hours","max_holding_time_hours","hold_time_pass"
"10000002","KBL_m_01.5-2023-05-02-Zn-DUP-Diss",2023-05-02,13:37:00,"Quality Control Field Replicate Msr/Obs","Zinc","200.8","USEPA",9.46,"ug/l","J ","Filtered, lab","",NA,"Lower Quantitation Limit","10","ug/l","Method Detection Level","5","ug/l","SGS North America, Anchorage, Alaska","05/30/2023","18:21","AKST","Plastic Bottle","Opaque","","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.54368,-151.22294,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 13:37:00,43.2333333333333,4320,"Y"
"10000015","KBL_t_10.0-2023-05-02-Total Nitrate/Nitrite-N",2023-05-02,10:05:00,"Field Msr/Obs","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA",0.0526,"mg/L","J ","Total","as NO2+NO3",NA,"Lower Quantitation Limit","0.2","mg/L","Method Detection Level","0.1","mg/L","SGS North America, Anchorage, Alaska","05/05/2023","14:44","AKST","Plastic Bottle","Opaque","H2SO4","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.548029,-151.14324,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 10:05:00,46.7666666666667,672,"Y"
"10000015","KBL_t_10.0-2023-05-02-Total P",2023-05-02,10:05:00,"Field Msr/Obs","Total Phosphorus","4500-P-E","APHA",0.22,"mg/L","= ","Total","as P",NA,"Lower Quantitation Limit","0.04","mg/L","Method Detection Level","0.02","mg/L","SGS North America, Anchorage, Alaska","05/17/2023","16:47","AKST","Plastic Bottle","Opaque","H2SO4","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.548029,-151.14324,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 10:05:00,46.7666666666667,672,"Y"
"10000015","KBL_t_10.0-2023-05-02-As-Diss",2023-05-02,10:05:00,"Field Msr/Obs","Arsenic","200.8","USEPA",3.04,"ug/l","J ","Filtered, lab","",NA,"Lower Quantitation Limit","5","ug/l","Method Detection Level","2.5","ug/l","SGS North America, Anchorage, Alaska","05/19/2023","20:25","AKST","Plastic Bottle","Opaque","","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.548029,-151.14324,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 10:05:00,46.7666666666667,4320,"Y"
"10000015","KBL_t_10.0-2023-05-02-Cd-Diss",2023-05-02,10:05:00,"Field Msr/Obs","Cadmium","200.8","USEPA",0,"ug/l","U ","Filtered, lab","",NA,"Lower Quantitation Limit","0.5","ug/l","Method Detection Level","0.25","ug/l","SGS North America, Anchorage, Alaska","05/19/2023","20:25","AKST","Plastic Bottle","Opaque","","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.548029,-151.14324,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 10:05:00,46.7666666666667,4320,"Y"
"10000015","KBL_t_10.0-2023-05-02-Cr-Diss",2023-05-02,10:05:00,"Field Msr/Obs","Chromium","200.8","USEPA",0,"ug/l","U ","Filtered, lab","",NA,"Lower Quantitation Limit","5","ug/l","Method Detection Level","2.5","ug/l","SGS North America, Anchorage, Alaska","05/19/2023","20:25","AKST","Plastic Bottle","Opaque","","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.548029,-151.14324,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 10:05:00,46.7666666666667,4320,"Y"
"10000017","KBL_m_12.5-2023-05-02-Cu-FB-Diss",2023-05-02,08:32:00,"Quality Control Sample-Field Blank","Copper","200.8","USEPA",0,"ug/l","U ","Filtered, lab","",NA,"Lower Quantitation Limit","3","ug/l","Method Detection Level","1.5","ug/l","SGS North America, Anchorage, Alaska","05/19/2023","20:56","AKST","Plastic Bottle","Opaque","","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.533743,-151.099258,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 08:32:00,48.3166666666667,4320,"Y"
"10000017","KBL_m_12.5-2023-05-02-Pb-FB-Diss",2023-05-02,08:32:00,"Quality Control Sample-Field Blank","Lead","200.8","USEPA",0,"ug/l","U ","Filtered, lab","",NA,"Lower Quantitation Limit","2","ug/l","Method Detection Level","1","ug/l","SGS North America, Anchorage, Alaska","05/19/2023","20:56","AKST","Plastic Bottle","Opaque","","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.533743,-151.099258,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 08:32:00,48.3166666666667,4320,"Y"
"10000017","KBL_m_12.5-2023-05-02-Zn-FB-Diss",2023-05-02,08:32:00,"Quality Control Sample-Field Blank","Zinc","200.8","USEPA",8.97,"ug/l","J ","Filtered, lab","",NA,"Lower Quantitation Limit","10","ug/l","Method Detection Level","5","ug/l","SGS North America, Anchorage, Alaska","05/19/2023","20:56","AKST","Plastic Bottle","Opaque","","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.533743,-151.099258,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 08:32:00,48.3166666666667,4320,"Y"
"10000017","KBL_m_12.5-2023-05-02-Total Nitrate/Nitrite-N",2023-05-02,08:32:00,"Field Msr/Obs","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA",0.133,"mg/L","J ","Total","as NO2+NO3",NA,"Lower Quantitation Limit","0.2","mg/L","Method Detection Level","0.1","mg/L","SGS North America, Anchorage, Alaska","05/05/2023","14:46","AKST","Plastic Bottle","Opaque","H2SO4","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.533743,-151.099258,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 08:32:00,48.3166666666667,672,"Y"
"10000017","KBL_m_12.5-2023-05-02-Total P",2023-05-02,08:32:00,"Field Msr/Obs","Total Phosphorus","4500-P-E","APHA",0.0509,"mg/L","= ","Total","as P",NA,"Lower Quantitation Limit","0.04","mg/L","Method Detection Level","0.02","mg/L","SGS North America, Anchorage, Alaska","05/17/2023","16:48","AKST","Plastic Bottle","Opaque","H2SO4","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.533743,-151.099258,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 08:32:00,48.3166666666667,672,"Y"
"10000017","KBL_m_12.5-2023-05-02-As-Diss",2023-05-02,08:32:00,"Field Msr/Obs","Arsenic","200.8","USEPA",2.65,"ug/l","J ","Filtered, lab","",NA,"Lower Quantitation Limit","5","ug/l","Method Detection Level","2.5","ug/l","SGS North America, Anchorage, Alaska","05/19/2023","20:27","AKST","Plastic Bottle","Opaque","","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.533743,-151.099258,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 08:32:00,48.3166666666667,4320,"Y"
"10000018","KBL_m_18.0-2023-05-02-Total P",2023-05-02,09:24:00,"Field Msr/Obs","Total Phosphorus","4500-P-E","APHA",0.042,"mg/L","= ","Total","as P",NA,"Lower Quantitation Limit","0.04","mg/L","Method Detection Level","0.02","mg/L","SGS North America, Anchorage, Alaska","05/17/2023","16:49","AKST","Plastic Bottle","Opaque","H2SO4","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.502005,-151.106973,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 09:24:00,47.45,672,"Y"
"10000018","KBL_m_18.0-2023-05-02-As-Diss",2023-05-02,09:24:00,"Field Msr/Obs","Arsenic","200.8","USEPA",2.34,"ug/l","J ","Filtered, lab","",NA,"Lower Quantitation Limit","5","ug/l","Method Detection Level","2.5","ug/l","SGS North America, Anchorage, Alaska","05/19/2023","20:30","AKST","Plastic Bottle","Opaque","","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.502005,-151.106973,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 09:24:00,47.45,4320,"Y"
"10000018","KBL_m_18.0-2023-05-02-Cd-Diss",2023-05-02,09:24:00,"Field Msr/Obs","Cadmium","200.8","USEPA",0,"ug/l","U ","Filtered, lab","",NA,"Lower Quantitation Limit","0.5","ug/l","Method Detection Level","0.25","ug/l","SGS North America, Anchorage, Alaska","05/19/2023","20:30","AKST","Plastic Bottle","Opaque","","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.502005,-151.106973,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 09:24:00,47.45,4320,"Y"
"10000018","KBL_m_18.0-2023-05-02-Cr-Diss",2023-05-02,09:24:00,"Field Msr/Obs","Chromium","200.8","USEPA",0,"ug/l","U ","Filtered, lab","",NA,"Lower Quantitation Limit","5","ug/l","Method Detection Level","2.5","ug/l","SGS North America, Anchorage, Alaska","05/19/2023","20:30","AKST","Plastic Bottle","Opaque","","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.502005,-151.106973,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 09:24:00,47.45,4320,"Y"
"10000018","KBL_m_18.0-2023-05-02-Cu-Diss",2023-05-02,09:24:00,"Field Msr/Obs","Copper","200.8","USEPA",1.42,"ug/l","J ","Filtered, lab","",NA,"Lower Quantitation Limit","3","ug/l","Method Detection Level","1.5","ug/l","SGS North America, Anchorage, Alaska","05/19/2023","20:30","AKST","Plastic Bottle","Opaque","","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.502005,-151.106973,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 09:24:00,47.45,4320,"Y"
"10000018","KBL_m_18.0-2023-05-02-Pb-Diss",2023-05-02,09:24:00,"Field Msr/Obs","Lead","200.8","USEPA",0,"ug/l","U ","Filtered, lab","",NA,"Lower Quantitation Limit","2","ug/l","Method Detection Level","1","ug/l","SGS North America, Anchorage, Alaska","05/19/2023","20:30","AKST","Plastic Bottle","Opaque","","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.502005,-151.106973,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 09:24:00,47.45,4320,"Y"
"10000020","KBL_t_19.0-2023-05-02-Cu-Diss",2023-05-02,08:47:00,"Field Msr/Obs","Copper","200.8","USEPA",1.57,"ug/l","J ","Filtered, lab","",NA,"Lower Quantitation Limit","3","ug/l","Method Detection Level","1.5","ug/l","SGS North America, Anchorage, Alaska","05/19/2023","20:38","AKST","Plastic Bottle","Opaque","","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.48175453,-151.1306816,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 08:47:00,48.0666666666667,4320,"Y"
"10000020","KBL_t_19.0-2023-05-02-Pb-Diss",2023-05-02,08:47:00,"Field Msr/Obs","Lead","200.8","USEPA",0,"ug/l","U ","Filtered, lab","",NA,"Lower Quantitation Limit","2","ug/l","Method Detection Level","1","ug/l","SGS North America, Anchorage, Alaska","05/19/2023","20:38","AKST","Plastic Bottle","Opaque","","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.48175453,-151.1306816,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 08:47:00,48.0666666666667,4320,"Y"
"10000020","KBL_t_19.0-2023-05-02-Zn-Diss",2023-05-02,08:47:00,"Field Msr/Obs","Zinc","200.8","USEPA",21.2,"ug/l","= ","Filtered, lab","",NA,"Lower Quantitation Limit","10","ug/l","Method Detection Level","5","ug/l","SGS North America, Anchorage, Alaska","06/06/2023","13:56","AKST","Plastic Bottle","Opaque","","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.48175453,-151.1306816,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 08:47:00,48.0666666666667,4320,"Y"
"10000021","KBL_m_21.0-2023-05-02-Total Nitrate/Nitrite-N",2023-05-02,09:27:00,"Field Msr/Obs","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA",0.146,"mg/L","J ","Total","as NO2+NO3",NA,"Lower Quantitation Limit","0.2","mg/L","Method Detection Level","0.1","mg/L","SGS North America, Anchorage, Alaska","05/05/2023","14:51","AKST","Plastic Bottle","Opaque","H2SO4","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.476634,-151.082099,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 09:27:00,47.4,672,"Y"
"10000021","KBL_m_21.0-2023-05-02-Total P",2023-05-02,09:27:00,"Field Msr/Obs","Total Phosphorus","4500-P-E","APHA",0.0316,"mg/L","J ","Total","as P",NA,"Lower Quantitation Limit","0.04","mg/L","Method Detection Level","0.02","mg/L","SGS North America, Anchorage, Alaska","05/17/2023","16:51","AKST","Plastic Bottle","Opaque","H2SO4","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.476634,-151.082099,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 09:27:00,47.4,672,"Y"
"10000021","KBL_m_21.0-2023-05-02-As-Diss",2023-05-02,09:27:00,"Field Msr/Obs","Arsenic","200.8","USEPA",1.88,"ug/l","J ","Filtered, lab","",NA,"Lower Quantitation Limit","5","ug/l","Method Detection Level","2.5","ug/l","SGS North America, Anchorage, Alaska","05/19/2023","20:40","AKST","Plastic Bottle","Opaque","","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.476634,-151.082099,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 09:27:00,47.4,4320,"Y"
"10000022","KBL_t_22.0-2023-05-02-Total P",2023-05-02,09:49:00,"Field Msr/Obs","Total Phosphorus","4500-P-E","APHA",0.104,"mg/L","= ","Total","as P",NA,"Lower Quantitation Limit","0.04","mg/L","Method Detection Level","0.02","mg/L","SGS North America, Anchorage, Alaska","05/09/2023","14:17","AKST","Plastic Bottle","Opaque","H2SO4","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.483364,-151.057656,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 09:49:00,47.0333333333333,672,"Y"
"10000022","KBL_t_22.0-2023-05-02-As-Diss",2023-05-02,09:49:00,"Field Msr/Obs","Arsenic","200.8","USEPA",5.29,"ug/l","= ","Filtered, lab","",NA,"Lower Quantitation Limit","5","ug/l","Method Detection Level","2.5","ug/l","SGS North America, Anchorage, Alaska","05/19/2023","20:43","AKST","Plastic Bottle","Opaque","","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.483364,-151.057656,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 09:49:00,47.0333333333333,4320,"Y"
"10000022","KBL_t_22.0-2023-05-02-Cd-Diss",2023-05-02,09:49:00,"Field Msr/Obs","Cadmium","200.8","USEPA",0,"ug/l","U ","Filtered, lab","",NA,"Lower Quantitation Limit","0.5","ug/l","Method Detection Level","0.25","ug/l","SGS North America, Anchorage, Alaska","05/19/2023","20:43","AKST","Plastic Bottle","Opaque","","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.483364,-151.057656,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 09:49:00,47.0333333333333,4320,"Y"
"10000022","KBL_t_22.0-2023-05-02-Cr-Diss",2023-05-02,09:49:00,"Field Msr/Obs","Chromium","200.8","USEPA",0,"ug/l","U ","Filtered, lab","",NA,"Lower Quantitation Limit","5","ug/l","Method Detection Level","2.5","ug/l","SGS North America, Anchorage, Alaska","05/19/2023","20:43","AKST","Plastic Bottle","Opaque","","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.483364,-151.057656,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 09:49:00,47.0333333333333,4320,"Y"
"10000022","KBL_t_22.0-2023-05-02-Cu-Diss",2023-05-02,09:49:00,"Field Msr/Obs","Copper","200.8","USEPA",0,"ug/l","U ","Filtered, lab","",NA,"Lower Quantitation Limit","3","ug/l","Method Detection Level","1.5","ug/l","SGS North America, Anchorage, Alaska","05/19/2023","20:43","AKST","Plastic Bottle","Opaque","","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.483364,-151.057656,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 09:49:00,47.0333333333333,4320,"Y"
"10000022","KBL_t_22.0-2023-05-02-Pb-Diss",2023-05-02,09:49:00,"Field Msr/Obs","Lead","200.8","USEPA",0,"ug/l","U ","Filtered, lab","",NA,"Lower Quantitation Limit","2","ug/l","Method Detection Level","1","ug/l","SGS North America, Anchorage, Alaska","05/19/2023","20:43","AKST","Plastic Bottle","Opaque","","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.483364,-151.057656,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 09:49:00,47.0333333333333,4320,"Y"
"10000022","KBL_t_22.0-2023-05-02-Zn-Diss",2023-05-02,09:49:00,"Field Msr/Obs","Zinc","200.8","USEPA",7.94,"ug/l","J ","Filtered, lab","",NA,"Lower Quantitation Limit","10","ug/l","Method Detection Level","5","ug/l","SGS North America, Anchorage, Alaska","05/30/2023","18:36","AKST","Plastic Bottle","Opaque","","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.483364,-151.057656,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 09:49:00,47.0333333333333,4320,"Y"
"10000023","KBL_m_23.0-2023-05-02-Total Nitrate/Nitrite-N",2023-05-02,10:22:00,"Field Msr/Obs","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA",0.555,"mg/L","= ","Total","as NO2+NO3",NA,"Lower Quantitation Limit","0.2","mg/L","Method Detection Level","0.1","mg/L","SGS North America, Anchorage, Alaska","05/05/2023","14:55","AKST","Plastic Bottle","Opaque","H2SO4","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.480338,-151.030847,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 10:22:00,46.4833333333333,672,"Y"
"10000023","KBL_m_23.0-2023-05-02-Total P",2023-05-02,10:22:00,"Field Msr/Obs","Total Phosphorus","4500-P-E","APHA",0.0386,"mg/L","J ","Total","as P",NA,"Lower Quantitation Limit","0.04","mg/L","Method Detection Level","0.02","mg/L","SGS North America, Anchorage, Alaska","05/09/2023","14:18","AKST","Plastic Bottle","Opaque","H2SO4","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.480338,-151.030847,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 10:22:00,46.4833333333333,672,"Y"
"10000023","KBL_m_23.0-2023-05-02-As-Diss",2023-05-02,10:22:00,"Field Msr/Obs","Arsenic","200.8","USEPA",0,"ug/l","U ","Filtered, lab","",NA,"Lower Quantitation Limit","5","ug/l","Method Detection Level","2.5","ug/l","SGS North America, Anchorage, Alaska","05/19/2023","20:46","AKST","Plastic Bottle","Opaque","","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.480338,-151.030847,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 10:22:00,46.4833333333333,4320,"Y"
"10000023","KBL_m_23.0-2023-05-02-Cd-Diss",2023-05-02,10:22:00,"Field Msr/Obs","Cadmium","200.8","USEPA",0,"ug/l","U ","Filtered, lab","",NA,"Lower Quantitation Limit","0.5","ug/l","Method Detection Level","0.25","ug/l","SGS North America, Anchorage, Alaska","05/19/2023","20:46","AKST","Plastic Bottle","Opaque","","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.480338,-151.030847,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 10:22:00,46.4833333333333,4320,"Y"
"10000023","KBL_m_23.0-2023-05-02-Cr-Diss",2023-05-02,10:22:00,"Field Msr/Obs","Chromium","200.8","USEPA",0,"ug/l","U ","Filtered, lab","",NA,"Lower Quantitation Limit","5","ug/l","Method Detection Level","2.5","ug/l","SGS North America, Anchorage, Alaska","05/19/2023","20:46","AKST","Plastic Bottle","Opaque","","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.480338,-151.030847,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 10:22:00,46.4833333333333,4320,"Y"
"10000024","KBL_t_30.0-2023-05-02-Cd-Diss",2023-05-02,08:57:00,"Field Msr/Obs","Cadmium","200.8","USEPA",0,"ug/l","U ","Filtered, lab","",NA,"Lower Quantitation Limit","0.5","ug/l","Method Detection Level","0.25","ug/l","SGS North America, Anchorage, Alaska","05/19/2023","20:48","AKST","Plastic Bottle","Opaque","","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.489963,-150.860982,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 08:57:00,47.9,4320,"Y"
"10000024","KBL_t_30.0-2023-05-02-Cr-Diss",2023-05-02,08:57:00,"Field Msr/Obs","Chromium","200.8","USEPA",0,"ug/l","U ","Filtered, lab","",NA,"Lower Quantitation Limit","5","ug/l","Method Detection Level","2.5","ug/l","SGS North America, Anchorage, Alaska","05/19/2023","20:48","AKST","Plastic Bottle","Opaque","","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.489963,-150.860982,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 08:57:00,47.9,4320,"Y"
"10000024","KBL_t_30.0-2023-05-02-Cu-Diss",2023-05-02,08:57:00,"Field Msr/Obs","Copper","200.8","USEPA",1.05,"ug/l","J ","Filtered, lab","",NA,"Lower Quantitation Limit","3","ug/l","Method Detection Level","1.5","ug/l","SGS North America, Anchorage, Alaska","05/19/2023","20:48","AKST","Plastic Bottle","Opaque","","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.489963,-150.860982,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 08:57:00,47.9,4320,"Y"
"10000024","KBL_t_30.0-2023-05-02-Pb-Diss",2023-05-02,08:57:00,"Field Msr/Obs","Lead","200.8","USEPA",0,"ug/l","U ","Filtered, lab","",NA,"Lower Quantitation Limit","2","ug/l","Method Detection Level","1","ug/l","SGS North America, Anchorage, Alaska","05/19/2023","20:48","AKST","Plastic Bottle","Opaque","","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.489963,-150.860982,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 08:57:00,47.9,4320,"Y"
"10000024","KBL_t_30.0-2023-05-02-Zn-Diss",2023-05-02,08:57:00,"Field Msr/Obs","Zinc","200.8","USEPA",15.8,"ug/l","= ","Filtered, lab","",NA,"Lower Quantitation Limit","10","ug/l","Method Detection Level","5","ug/l","SGS North America, Anchorage, Alaska","06/06/2023","14:07","AKST","Plastic Bottle","Opaque","","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.489963,-150.860982,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 08:57:00,47.9,4320,"Y"
"10000025","KBL_m_31.0-2023-05-02-Total Nitrate/Nitrite-N",2023-05-02,10:00:00,"Field Msr/Obs","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA",0,"mg/L","U ","Total","as NO2+NO3",NA,"Lower Quantitation Limit","0.2","mg/L","Method Detection Level","0.1","mg/L","SGS North America, Anchorage, Alaska","05/05/2023","15:03","AKST","Plastic Bottle","Opaque","H2SO4","PS",08:51:00,2023-05-04,"10000007","Water","Surface Water","AKST",60.498284,-150.863121,"15","cm","","GPS-Unspecified","NAD83","Sampled","Actual","Water Bottle","Cold Packs (4 deg C)",2023-05-04 08:51:00,2023-05-02 10:00:00,46.85,672,"Y"
